theory,basis,x,y,energy
tpsstpss_d3bj,juldz2,1.95,2.65,17.531
tpsstpss_d3bj,juldz2,1.95,2.70,16.739
tpsstpss_d3bj,juldz2,1.95,2.75,16.120
tpsstpss_d3bj,juldz2,1.95,2.80,15.676
tpsstpss_d3bj,juldz2,1.95,2.85,15.415
tpsstpss_d3bj,juldz2,1.95,2.90,15.339
tpsstpss_d3bj,juldz2,1.95,2.95,15.430
tpsstpss_d3bj,juldz2,1.95,3.00,15.670
tpsstpss_d3bj,juldz2,2.00,2.00,27.462
tpsstpss_d3bj,juldz2,2.00,2.05,27.821
tpsstpss_d3bj,juldz2,2.00,2.10,27.456
tpsstpss_d3bj,juldz2,2.00,2.15,26.533
tpsstpss_d3bj,juldz2,2.00,2.20,25.395
tpsstpss_d3bj,juldz2,2.00,2.25,24.221
tpsstpss_d3bj,juldz2,2.00,2.30,23.106
tpsstpss_d3bj,juldz2,2.00,2.35,21.990
tpsstpss_d3bj,juldz2,2.00,2.40,20.819
tpsstpss_d3bj,juldz2,2.00,2.45,19.753
tpsstpss_d3bj,juldz2,2.00,2.50,18.845
tpsstpss_d3bj,juldz2,2.00,2.55,18.081
tpsstpss_d3bj,juldz2,2.00,2.60,17.327
tpsstpss_d3bj,juldz2,2.00,2.65,16.548
tpsstpss_d3bj,juldz2,2.00,2.70,15.841
tpsstpss_d3bj,juldz2,2.00,2.75,15.224
tpsstpss_d3bj,juldz2,2.00,2.80,14.765
tpsstpss_d3bj,juldz2,2.00,2.85,14.475
tpsstpss_d3bj,juldz2,2.00,2.90,14.359
tpsstpss_d3bj,juldz2,2.00,2.95,14.400
tpsstpss_d3bj,juldz2,2.00,3.00,14.585
tpsstpss_d3bj,juldz2,2.05,2.05,29.215
tpsstpss_d3bj,juldz2,2.05,2.10,27.995
tpsstpss_d3bj,juldz2,2.05,2.15,26.491
tpsstpss_d3bj,juldz2,2.05,2.20,24.962
tpsstpss_d3bj,juldz2,2.05,2.25,23.502
tpsstpss_d3bj,juldz2,2.05,2.30,22.169
tpsstpss_d3bj,juldz2,2.05,2.35,20.931
tpsstpss_d3bj,juldz2,2.05,2.40,19.699
tpsstpss_d3bj,juldz2,2.05,2.45,18.566
tpsstpss_d3bj,juldz2,2.05,2.50,17.592
tpsstpss_d3bj,juldz2,2.05,2.55,16.777
tpsstpss_d3bj,juldz2,2.05,2.60,16.067
tpsstpss_d3bj,juldz2,2.05,2.65,15.379
tpsstpss_d3bj,juldz2,2.05,2.70,14.777
tpsstpss_d3bj,juldz2,2.05,2.75,14.210
tpsstpss_d3bj,juldz2,2.05,2.80,13.751
tpsstpss_d3bj,juldz2,2.05,2.85,13.435
tpsstpss_d3bj,juldz2,2.05,2.90,13.282
tpsstpss_d3bj,juldz2,2.05,2.95,13.278
tpsstpss_d3bj,juldz2,2.05,3.00,13.413
tpsstpss_d3bj,juldz2,2.10,2.10,28.086
tpsstpss_d3bj,juldz2,2.10,2.15,26.169
tpsstpss_d3bj,juldz2,2.10,2.20,24.345
tpsstpss_d3bj,juldz2,2.10,2.25,22.662
tpsstpss_d3bj,juldz2,2.10,2.30,21.152
tpsstpss_d3bj,juldz2,2.10,2.35,19.794
tpsstpss_d3bj,juldz2,2.10,2.40,18.535
tpsstpss_d3bj,juldz2,2.10,2.45,17.362
tpsstpss_d3bj,juldz2,2.10,2.50,16.330
tpsstpss_d3bj,juldz2,2.10,2.55,15.475
tpsstpss_d3bj,juldz2,2.10,2.60,14.762
tpsstpss_d3bj,juldz2,2.10,2.65,14.129
tpsstpss_d3bj,juldz2,2.10,2.70,13.598
tpsstpss_d3bj,juldz2,2.10,2.75,13.160
tpsstpss_d3bj,juldz2,2.10,2.80,12.720
tpsstpss_d3bj,juldz2,2.10,2.85,12.388
tpsstpss_d3bj,juldz2,2.10,2.90,12.204
tpsstpss_d3bj,juldz2,2.10,2.95,12.159
tpsstpss_d3bj,juldz2,2.10,3.00,12.249
tpsstpss_d3bj,juldz2,2.15,2.15,25.749
tpsstpss_d3bj,juldz2,2.15,2.20,23.687
tpsstpss_d3bj,juldz2,2.15,2.25,21.825
tpsstpss_d3bj,juldz2,2.15,2.30,20.166
tpsstpss_d3bj,juldz2,2.15,2.35,18.697
tpsstpss_d3bj,juldz2,2.15,2.40,17.399
tpsstpss_d3bj,juldz2,2.15,2.45,16.215
tpsstpss_d3bj,juldz2,2.15,2.50,15.145
tpsstpss_d3bj,juldz2,2.15,2.55,14.249
tpsstpss_d3bj,juldz2,2.15,2.60,13.515
tpsstpss_d3bj,juldz2,2.15,2.65,12.910
tpsstpss_d3bj,juldz2,2.15,2.70,12.410
tpsstpss_d3bj,juldz2,2.15,2.75,12.032
tpsstpss_d3bj,juldz2,2.15,2.80,11.723
tpsstpss_d3bj,juldz2,2.15,2.85,11.400
tpsstpss_d3bj,juldz2,2.15,2.90,11.193
tpsstpss_d3bj,juldz2,2.15,2.95,11.112
tpsstpss_d3bj,juldz2,2.15,3.00,11.158
tpsstpss_d3bj,juldz2,2.20,2.20,23.061
tpsstpss_d3bj,juldz2,2.20,2.25,21.043
tpsstpss_d3bj,juldz2,2.20,2.30,19.258
tpsstpss_d3bj,juldz2,2.20,2.35,17.691
tpsstpss_d3bj,juldz2,2.20,2.40,16.329
tpsstpss_d3bj,juldz2,2.20,2.45,15.134
tpsstpss_d3bj,juldz2,2.20,2.50,14.056
tpsstpss_d3bj,juldz2,2.20,2.55,13.121
tpsstpss_d3bj,juldz2,2.20,2.60,12.359
tpsstpss_d3bj,juldz2,2.20,2.65,11.748
tpsstpss_d3bj,juldz2,2.20,2.70,11.260
tpsstpss_d3bj,juldz2,2.20,2.75,10.912
tpsstpss_d3bj,juldz2,2.20,2.80,10.675
tpsstpss_d3bj,juldz2,2.20,2.85,10.470
tpsstpss_d3bj,juldz2,2.20,2.90,10.250
tpsstpss_d3bj,juldz2,2.20,2.95,10.148
tpsstpss_d3bj,juldz2,2.20,3.00,10.151
tpsstpss_d3bj,juldz2,2.25,2.20,22.496
tpsstpss_d3bj,juldz2,2.25,2.25,20.339
tpsstpss_d3bj,juldz2,2.25,2.30,18.439
tpsstpss_d3bj,juldz2,2.25,2.35,16.781
tpsstpss_d3bj,juldz2,2.25,2.40,15.349
tpsstpss_d3bj,juldz2,2.25,2.45,14.118
tpsstpss_d3bj,juldz2,2.25,2.50,13.041
tpsstpss_d3bj,juldz2,2.25,2.55,12.082
tpsstpss_d3bj,juldz2,2.25,2.60,11.291
tpsstpss_d3bj,juldz2,2.25,2.65,10.659
tpsstpss_d3bj,juldz2,2.25,2.70,10.171
tpsstpss_d3bj,juldz2,2.25,2.75,9.817
tpsstpss_d3bj,juldz2,2.25,2.80,9.604
tpsstpss_d3bj,juldz2,2.25,2.85,9.495
tpsstpss_d3bj,juldz2,2.25,2.90,9.368
tpsstpss_d3bj,juldz2,2.25,2.95,9.245
tpsstpss_d3bj,juldz2,2.25,3.00,9.219
tpsstpss_d3bj,juldz2,2.30,2.25,19.718
tpsstpss_d3bj,juldz2,2.30,2.30,17.711
tpsstpss_d3bj,juldz2,2.30,2.35,15.968
tpsstpss_d3bj,juldz2,2.30,2.40,14.466
tpsstpss_d3bj,juldz2,2.30,2.45,13.183
tpsstpss_d3bj,juldz2,2.30,2.50,12.086
tpsstpss_d3bj,juldz2,2.30,2.55,11.124
tpsstpss_d3bj,juldz2,2.30,2.60,10.303
tpsstpss_d3bj,juldz2,2.30,2.65,9.646
tpsstpss_d3bj,juldz2,2.30,2.70,9.143
tpsstpss_d3bj,juldz2,2.30,2.75,8.778
tpsstpss_d3bj,juldz2,2.30,2.80,8.554
tpsstpss_d3bj,juldz2,2.30,2.85,8.461
tpsstpss_d3bj,juldz2,2.30,2.90,8.460
tpsstpss_d3bj,juldz2,2.30,2.95,8.399
tpsstpss_d3bj,juldz2,2.30,3.00,8.353
tpsstpss_d3bj,juldz2,2.35,2.30,17.078
tpsstpss_d3bj,juldz2,2.35,2.35,15.250
tpsstpss_d3bj,juldz2,2.35,2.40,13.679
tpsstpss_d3bj,juldz2,2.35,2.45,12.341
tpsstpss_d3bj,juldz2,2.35,2.50,11.208
tpsstpss_d3bj,juldz2,2.35,2.55,10.237
tpsstpss_d3bj,juldz2,2.35,2.60,9.391
tpsstpss_d3bj,juldz2,2.35,2.65,8.710
tpsstpss_d3bj,juldz2,2.35,2.70,8.181
tpsstpss_d3bj,juldz2,2.35,2.75,7.802
tpsstpss_d3bj,juldz2,2.35,2.80,7.557
tpsstpss_d3bj,juldz2,2.35,2.85,7.449
tpsstpss_d3bj,juldz2,2.35,2.90,7.458
tpsstpss_d3bj,juldz2,2.35,2.95,7.551
tpsstpss_d3bj,juldz2,2.35,3.00,7.548
tpsstpss_d3bj,juldz2,2.40,2.35,14.630
tpsstpss_d3bj,juldz2,2.40,2.40,12.988
tpsstpss_d3bj,juldz2,2.40,2.45,11.592
tpsstpss_d3bj,juldz2,2.40,2.50,10.417
tpsstpss_d3bj,juldz2,2.40,2.55,9.422
tpsstpss_d3bj,juldz2,2.40,2.60,8.559
tpsstpss_d3bj,juldz2,2.40,2.65,7.847
tpsstpss_d3bj,juldz2,2.40,2.70,7.291
tpsstpss_d3bj,juldz2,2.40,2.75,6.888
tpsstpss_d3bj,juldz2,2.40,2.80,6.624
tpsstpss_d3bj,juldz2,2.40,2.85,6.490
tpsstpss_d3bj,juldz2,2.40,2.90,6.481
tpsstpss_d3bj,juldz2,2.40,2.95,6.577
tpsstpss_d3bj,juldz2,2.40,3.00,6.751
tpsstpss_d3bj,juldz2,2.45,2.40,12.399
tpsstpss_d3bj,juldz2,2.45,2.45,10.942
tpsstpss_d3bj,juldz2,2.45,2.50,9.718
tpsstpss_d3bj,juldz2,2.45,2.55,8.690
tpsstpss_d3bj,juldz2,2.45,2.60,7.812
tpsstpss_d3bj,juldz2,2.45,2.65,7.066
tpsstpss_d3bj,juldz2,2.45,2.70,6.481
tpsstpss_d3bj,juldz2,2.45,2.75,6.048
tpsstpss_d3bj,juldz2,2.45,2.80,5.758
tpsstpss_d3bj,juldz2,2.45,2.85,5.598
tpsstpss_d3bj,juldz2,2.45,2.90,5.560
tpsstpss_d3bj,juldz2,2.45,2.95,5.634
tpsstpss_d3bj,juldz2,2.45,3.00,5.805
tpsstpss_d3bj,juldz2,2.50,2.45,10.393
tpsstpss_d3bj,juldz2,2.50,2.50,9.115
tpsstpss_d3bj,juldz2,2.50,2.55,8.046
tpsstpss_d3bj,juldz2,2.50,2.60,7.146
tpsstpss_d3bj,juldz2,2.50,2.65,6.373
tpsstpss_d3bj,juldz2,2.50,2.70,5.754
tpsstpss_d3bj,juldz2,2.50,2.75,5.288
tpsstpss_d3bj,juldz2,2.50,2.80,4.966
tpsstpss_d3bj,juldz2,2.50,2.85,4.778
tpsstpss_d3bj,juldz2,2.50,2.90,4.709
tpsstpss_d3bj,juldz2,2.50,2.95,4.752
tpsstpss_d3bj,juldz2,2.50,3.00,4.895
tpsstpss_d3bj,juldz2,2.55,2.45,9.947
tpsstpss_d3bj,juldz2,2.55,2.50,8.612
tpsstpss_d3bj,juldz2,2.55,2.55,7.495
tpsstpss_d3bj,juldz2,2.55,2.60,6.563
tpsstpss_d3bj,juldz2,2.55,2.65,5.768
tpsstpss_d3bj,juldz2,2.55,2.70,5.114
tpsstpss_d3bj,juldz2,2.55,2.75,4.615
tpsstpss_d3bj,juldz2,2.55,2.80,4.258
tpsstpss_d3bj,juldz2,2.55,2.85,4.035
tpsstpss_d3bj,juldz2,2.55,2.90,3.934
tpsstpss_d3bj,juldz2,2.55,2.95,3.944
tpsstpss_d3bj,juldz2,2.55,3.00,4.053
tpsstpss_d3bj,juldz2,2.60,2.50,8.210
tpsstpss_d3bj,juldz2,2.60,2.55,7.041
tpsstpss_d3bj,juldz2,2.60,2.60,6.068
tpsstpss_d3bj,juldz2,2.60,2.65,5.247
tpsstpss_d3bj,juldz2,2.60,2.70,4.562
tpsstpss_d3bj,juldz2,2.60,2.75,4.027
tpsstpss_d3bj,juldz2,2.60,2.80,3.635
tpsstpss_d3bj,juldz2,2.60,2.85,3.376
tpsstpss_d3bj,juldz2,2.60,2.90,3.238
tpsstpss_d3bj,juldz2,2.60,2.95,3.213
tpsstpss_d3bj,juldz2,2.60,3.00,3.286
tpsstpss_d3bj,juldz2,2.65,2.55,6.685
tpsstpss_d3bj,juldz2,2.65,2.60,5.665
tpsstpss_d3bj,juldz2,2.65,2.65,4.810
tpsstpss_d3bj,juldz2,2.65,2.70,4.095
tpsstpss_d3bj,juldz2,2.65,2.75,3.524
tpsstpss_d3bj,juldz2,2.65,2.80,3.098
tpsstpss_d3bj,juldz2,2.65,2.85,2.802
tpsstpss_d3bj,juldz2,2.65,2.90,2.626
tpsstpss_d3bj,juldz2,2.65,2.95,2.562
tpsstpss_d3bj,juldz2,2.65,3.00,2.600
tpsstpss_d3bj,juldz2,2.70,2.60,5.355
tpsstpss_d3bj,juldz2,2.70,2.65,4.462
tpsstpss_d3bj,juldz2,2.70,2.70,3.713
tpsstpss_d3bj,juldz2,2.70,2.75,3.107
tpsstpss_d3bj,juldz2,2.70,2.80,2.643
tpsstpss_d3bj,juldz2,2.70,2.85,2.311
tpsstpss_d3bj,juldz2,2.70,2.90,2.098
tpsstpss_d3bj,juldz2,2.70,2.95,1.994
tpsstpss_d3bj,juldz2,2.70,3.00,1.991
tpsstpss_d3bj,juldz2,2.75,2.60,5.138
tpsstpss_d3bj,juldz2,2.75,2.65,4.202
tpsstpss_d3bj,juldz2,2.75,2.70,3.416
tpsstpss_d3bj,juldz2,2.75,2.75,2.775
tpsstpss_d3bj,juldz2,2.75,2.80,2.273
tpsstpss_d3bj,juldz2,2.75,2.85,1.903
tpsstpss_d3bj,juldz2,2.75,2.90,1.652
tpsstpss_d3bj,juldz2,2.75,2.95,1.509
tpsstpss_d3bj,juldz2,2.75,3.00,1.466
tpsstpss_d3bj,juldz2,2.80,2.65,4.029
tpsstpss_d3bj,juldz2,2.80,2.70,3.202
tpsstpss_d3bj,juldz2,2.80,2.75,2.524
tpsstpss_d3bj,juldz2,2.80,2.80,1.983
tpsstpss_d3bj,juldz2,2.80,2.85,1.574
tpsstpss_d3bj,juldz2,2.80,2.90,1.284
tpsstpss_d3bj,juldz2,2.80,2.95,1.104
tpsstpss_d3bj,juldz2,2.80,3.00,1.021
tpsstpss_d3bj,juldz2,2.85,2.70,3.068
tpsstpss_d3bj,juldz2,2.85,2.75,2.351
tpsstpss_d3bj,juldz2,2.85,2.80,1.774
tpsstpss_d3bj,juldz2,2.85,2.85,1.325
tpsstpss_d3bj,juldz2,2.85,2.90,0.995
tpsstpss_d3bj,juldz2,2.85,2.95,0.774
tpsstpss_d3bj,juldz2,2.85,3.00,0.652
tpsstpss_d3bj,juldz2,2.90,2.75,2.255
tpsstpss_d3bj,juldz2,2.90,2.80,1.642
tpsstpss_d3bj,juldz2,2.90,2.85,1.154
tpsstpss_d3bj,juldz2,2.90,2.90,0.782
tpsstpss_d3bj,juldz2,2.90,2.95,0.520
tpsstpss_d3bj,juldz2,2.90,3.00,0.358
tpsstpss_d3bj,juldz2,2.95,2.75,2.234
tpsstpss_d3bj,juldz2,2.95,2.80,1.585
tpsstpss_d3bj,juldz2,2.95,2.85,1.059
tpsstpss_d3bj,juldz2,2.95,2.90,0.649
tpsstpss_d3bj,juldz2,2.95,2.95,0.345
tpsstpss_d3bj,juldz2,2.95,3.00,0.140
tpsstpss_d3bj,juldz2,3.00,2.80,1.595
tpsstpss_d3bj,juldz2,3.00,2.85,1.034
tpsstpss_d3bj,juldz2,3.00,2.90,0.588
tpsstpss_d3bj,juldz2,3.00,2.95,0.246
tpsstpss_d3bj,juldz2,3.00,3.00,0.000
vsxc,juldz2,1.60,1.90,15.431
vsxc,juldz2,1.60,1.95,17.294
vsxc,juldz2,1.60,2.00,19.112
vsxc,juldz2,1.60,2.05,20.865
vsxc,juldz2,1.60,2.10,22.570
vsxc,juldz2,1.60,2.15,24.242
vsxc,juldz2,1.60,2.20,25.910
vsxc,juldz2,1.60,2.25,27.513
vsxc,juldz2,1.60,2.30,28.727
vsxc,juldz2,1.60,2.35,28.621
vsxc,juldz2,1.60,2.40,29.076
vsxc,juldz2,1.60,2.45,29.769
vsxc,juldz2,1.60,2.50,30.372
vsxc,juldz2,1.60,2.55,31.170
vsxc,juldz2,1.60,2.60,33.759
vsxc,juldz2,1.60,2.65,33.843
vsxc,juldz2,1.60,2.70,33.227
vsxc,juldz2,1.60,2.75,33.033
vsxc,juldz2,1.60,2.80,32.929
vsxc,juldz2,1.60,2.85,33.077
vsxc,juldz2,1.60,2.90,30.461
vsxc,juldz2,1.60,2.95,30.265
vsxc,juldz2,1.60,3.00,30.381
vsxc,juldz2,1.65,1.90,16.950
vsxc,juldz2,1.65,1.95,18.753
vsxc,juldz2,1.65,2.00,20.473
vsxc,juldz2,1.65,2.05,22.132
vsxc,juldz2,1.65,2.10,23.703
vsxc,juldz2,1.65,2.15,25.207
vsxc,juldz2,1.65,2.20,26.647
vsxc,juldz2,1.65,2.25,27.971
vsxc,juldz2,1.65,2.30,29.520
vsxc,juldz2,1.65,2.35,29.339
vsxc,juldz2,1.65,2.40,30.016
vsxc,juldz2,1.65,2.45,30.149
vsxc,juldz2,1.65,2.50,29.314
vsxc,juldz2,1.65,2.55,32.370
vsxc,juldz2,1.65,2.60,32.205
vsxc,juldz2,1.65,2.65,31.928
vsxc,juldz2,1.65,2.70,31.661
vsxc,juldz2,1.65,2.75,31.445
vsxc,juldz2,1.65,2.80,31.370
vsxc,juldz2,1.65,2.85,31.490
vsxc,juldz2,1.65,2.90,31.796
vsxc,juldz2,1.65,2.95,28.576
vsxc,juldz2,1.65,3.00,28.594
vsxc,juldz2,1.70,1.95,20.924
vsxc,juldz2,1.70,2.00,22.560
vsxc,juldz2,1.70,2.05,24.083
vsxc,juldz2,1.70,2.10,25.508
vsxc,juldz2,1.70,2.15,26.845
vsxc,juldz2,1.70,2.20,28.102
vsxc,juldz2,1.70,2.25,29.320
vsxc,juldz2,1.70,2.30,30.156
vsxc,juldz2,1.70,2.35,30.123
vsxc,juldz2,1.70,2.40,30.013
vsxc,juldz2,1.70,2.45,28.145
vsxc,juldz2,1.70,2.50,28.018
vsxc,juldz2,1.70,2.55,31.249
vsxc,juldz2,1.70,2.60,31.064
vsxc,juldz2,1.70,2.65,30.733
vsxc,juldz2,1.70,2.70,30.455
vsxc,juldz2,1.70,2.75,30.260
vsxc,juldz2,1.70,2.80,30.189
vsxc,juldz2,1.70,2.85,30.274
vsxc,juldz2,1.70,2.90,30.536
vsxc,juldz2,1.70,2.95,27.423
vsxc,juldz2,1.70,3.00,27.393
vsxc,juldz2,1.75,1.95,23.586
vsxc,juldz2,1.75,2.00,25.081
vsxc,juldz2,1.75,2.05,26.435
vsxc,juldz2,1.75,2.10,27.662
vsxc,juldz2,1.75,2.15,28.766
vsxc,juldz2,1.75,2.20,29.696
vsxc,juldz2,1.75,2.25,30.359
vsxc,juldz2,1.75,2.30,30.664
vsxc,juldz2,1.75,2.35,30.579
vsxc,juldz2,1.75,2.40,28.446
vsxc,juldz2,1.75,2.45,27.914
vsxc,juldz2,1.75,2.50,27.639
vsxc,juldz2,1.75,2.55,30.132
vsxc,juldz2,1.75,2.60,30.150
vsxc,juldz2,1.75,2.65,29.797
vsxc,juldz2,1.75,2.70,29.494
vsxc,juldz2,1.75,2.75,29.294
vsxc,juldz2,1.75,2.80,29.205
vsxc,juldz2,1.75,2.85,29.269
vsxc,juldz2,1.75,2.90,29.486
vsxc,juldz2,1.75,2.95,26.559
vsxc,juldz2,1.75,3.00,26.506
vsxc,juldz2,1.80,1.95,26.540
vsxc,juldz2,1.80,2.00,27.845
vsxc,juldz2,1.80,2.05,28.970
vsxc,juldz2,1.80,2.10,29.894
vsxc,juldz2,1.80,2.15,30.573
vsxc,juldz2,1.80,2.20,30.955
vsxc,juldz2,1.80,2.25,30.998
vsxc,juldz2,1.80,2.30,30.776
vsxc,juldz2,1.80,2.35,30.415
vsxc,juldz2,1.80,2.40,28.198
vsxc,juldz2,1.80,2.45,27.431
vsxc,juldz2,1.80,2.50,27.004
vsxc,juldz2,1.80,2.55,28.603
vsxc,juldz2,1.80,2.60,29.297
vsxc,juldz2,1.80,2.65,28.939
vsxc,juldz2,1.80,2.70,28.635
vsxc,juldz2,1.80,2.75,28.417
vsxc,juldz2,1.80,2.80,28.300
vsxc,juldz2,1.80,2.85,28.345
vsxc,juldz2,1.80,2.90,28.522
vsxc,juldz2,1.80,2.95,28.774
vsxc,juldz2,1.80,3.00,25.727
vsxc,juldz2,1.85,1.95,29.655
vsxc,juldz2,1.85,2.00,30.716
vsxc,juldz2,1.85,2.05,31.519
vsxc,juldz2,1.85,2.10,31.980
vsxc,juldz2,1.85,2.15,32.038
vsxc,juldz2,1.85,2.20,31.664
vsxc,juldz2,1.85,2.25,30.995
vsxc,juldz2,1.85,2.30,30.351
vsxc,juldz2,1.85,2.35,29.232
vsxc,juldz2,1.85,2.40,27.779
vsxc,juldz2,1.85,2.45,26.801
vsxc,juldz2,1.85,2.50,26.210
vsxc,juldz2,1.85,2.55,26.481
vsxc,juldz2,1.85,2.60,28.274
vsxc,juldz2,1.85,2.65,28.073
vsxc,juldz2,1.85,2.70,27.768
vsxc,juldz2,1.85,2.75,27.535
vsxc,juldz2,1.85,2.80,27.400
vsxc,juldz2,1.85,2.85,27.416
vsxc,juldz2,1.85,2.90,27.571
vsxc,juldz2,1.85,2.95,27.784
vsxc,juldz2,1.85,3.00,24.949
vsxc,juldz2,1.90,1.95,32.811
vsxc,juldz2,1.90,2.00,33.545
vsxc,juldz2,1.90,2.05,33.900
vsxc,juldz2,1.90,2.10,33.668
vsxc,juldz2,1.90,2.15,32.812
vsxc,juldz2,1.90,2.20,31.603
vsxc,juldz2,1.90,2.25,30.462
vsxc,juldz2,1.90,2.30,29.640
vsxc,juldz2,1.90,2.35,28.897
vsxc,juldz2,1.90,2.40,27.234
vsxc,juldz2,1.90,2.45,26.043
vsxc,juldz2,1.90,2.50,25.286
vsxc,juldz2,1.90,2.55,24.775
vsxc,juldz2,1.90,2.60,26.140
vsxc,juldz2,1.90,2.65,27.104
vsxc,juldz2,1.90,2.70,26.844
vsxc,juldz2,1.90,2.75,26.614
vsxc,juldz2,1.90,2.80,26.456
vsxc,juldz2,1.90,2.85,26.449
vsxc,juldz2,1.90,2.90,26.566
vsxc,juldz2,1.90,2.95,26.757
vsxc,juldz2,1.90,3.00,26.992
vsxc,juldz2,1.95,1.95,35.907
vsxc,juldz2,1.95,2.00,36.189
vsxc,juldz2,1.95,2.05,35.838
vsxc,juldz2,1.95,2.10,34.572
vsxc,juldz2,1.95,2.15,32.769
vsxc,juldz2,1.95,2.20,31.059
vsxc,juldz2,1.95,2.25,29.709
vsxc,juldz2,1.95,2.30,28.790
vsxc,juldz2,1.95,2.35,28.369
vsxc,juldz2,1.95,2.40,26.587
vsxc,juldz2,1.95,2.45,25.178
vsxc,juldz2,1.95,2.50,24.257
vsxc,juldz2,1.95,2.55,23.617
vsxc,juldz2,1.95,2.60,23.843
vsxc,juldz2,1.95,2.65,25.685
vsxc,juldz2,1.95,2.70,25.811
vsxc,juldz2,1.95,2.75,25.619
vsxc,juldz2,1.95,2.80,25.451
vsxc,juldz2,1.95,2.85,25.412
vsxc,juldz2,1.95,2.90,25.495
vsxc,juldz2,1.95,2.95,25.668
vsxc,juldz2,1.95,3.00,25.883
vsxc,juldz2,2.00,2.00,38.428
vsxc,juldz2,2.00,2.05,36.993
vsxc,juldz2,2.00,2.10,34.601
vsxc,juldz2,2.00,2.15,32.264
vsxc,juldz2,2.00,2.20,30.347
vsxc,juldz2,2.00,2.25,28.837
vsxc,juldz2,2.00,2.30,27.864
vsxc,juldz2,2.00,2.35,27.555
vsxc,juldz2,2.00,2.40,25.846
vsxc,juldz2,2.00,2.45,24.225
vsxc,juldz2,2.00,2.50,23.137
vsxc,juldz2,2.00,2.55,22.385
vsxc,juldz2,2.00,2.60,22.006
vsxc,juldz2,2.00,2.65,22.818
vsxc,juldz2,2.00,2.70,24.543
vsxc,juldz2,2.00,2.75,24.510
vsxc,juldz2,2.00,2.80,24.362
vsxc,juldz2,2.00,2.85,24.291
vsxc,juldz2,2.00,2.90,24.356
vsxc,juldz2,2.00,2.95,24.487
vsxc,juldz2,2.00,3.00,24.681
vsxc,juldz2,2.05,2.05,37.182
vsxc,juldz2,2.05,2.10,34.218
vsxc,juldz2,2.05,2.15,31.644
vsxc,juldz2,2.05,2.20,29.553
vsxc,juldz2,2.05,2.25,27.883
vsxc,juldz2,2.05,2.30,26.803
vsxc,juldz2,2.05,2.35,26.381
vsxc,juldz2,2.05,2.40,24.974
vsxc,juldz2,2.05,2.45,23.214
vsxc,juldz2,2.05,2.50,21.941
vsxc,juldz2,2.05,2.55,21.080
vsxc,juldz2,2.05,2.60,20.549
vsxc,juldz2,2.05,2.65,20.684
vsxc,juldz2,2.05,2.70,21.655
vsxc,juldz2,2.05,2.75,23.225
vsxc,juldz2,2.05,2.80,23.181
vsxc,juldz2,2.05,2.85,23.086
vsxc,juldz2,2.05,2.90,23.123
vsxc,juldz2,2.05,2.95,23.215
vsxc,juldz2,2.05,3.00,23.389
vsxc,juldz2,2.10,2.10,33.710
vsxc,juldz2,2.10,2.15,30.956
vsxc,juldz2,2.10,2.20,28.669
vsxc,juldz2,2.10,2.25,26.844
vsxc,juldz2,2.10,2.30,25.642
vsxc,juldz2,2.10,2.35,24.951
vsxc,juldz2,2.10,2.40,23.937
vsxc,juldz2,2.10,2.45,22.218
vsxc,juldz2,2.10,2.50,20.698
vsxc,juldz2,2.10,2.55,19.720
vsxc,juldz2,2.10,2.60,19.109
vsxc,juldz2,2.10,2.65,18.921
vsxc,juldz2,2.10,2.70,19.353
vsxc,juldz2,2.10,2.75,20.656
vsxc,juldz2,2.10,2.80,21.873
vsxc,juldz2,2.10,2.85,21.805
vsxc,juldz2,2.10,2.90,21.816
vsxc,juldz2,2.10,2.95,21.873
vsxc,juldz2,2.10,3.00,22.026
vsxc,juldz2,2.15,2.15,30.234
vsxc,juldz2,2.15,2.20,27.743
vsxc,juldz2,2.15,2.25,25.779
vsxc,juldz2,2.15,2.30,24.421
vsxc,juldz2,2.15,2.35,23.484
vsxc,juldz2,2.15,2.40,22.639
vsxc,juldz2,2.15,2.45,21.216
vsxc,juldz2,2.15,2.50,19.489
vsxc,juldz2,2.15,2.55,18.350
vsxc,juldz2,2.15,2.60,17.627
vsxc,juldz2,2.15,2.65,17.302
vsxc,juldz2,2.15,2.70,17.410
vsxc,juldz2,2.15,2.75,18.043
vsxc,juldz2,2.15,2.80,20.133
vsxc,juldz2,2.15,2.85,20.467
vsxc,juldz2,2.15,2.90,20.466
vsxc,juldz2,2.15,2.95,20.503
vsxc,juldz2,2.15,3.00,20.621
vsxc,juldz2,2.20,2.20,26.817
vsxc,juldz2,2.20,2.25,24.716
vsxc,juldz2,2.20,2.30,23.190
vsxc,juldz2,2.20,2.35,22.063
vsxc,juldz2,2.20,2.40,21.175
vsxc,juldz2,2.20,2.45,20.069
vsxc,juldz2,2.20,2.50,18.408
vsxc,juldz2,2.20,2.55,17.009
vsxc,juldz2,2.20,2.60,16.160
vsxc,juldz2,2.20,2.65,15.709
vsxc,juldz2,2.20,2.70,15.661
vsxc,juldz2,2.20,2.75,15.992
vsxc,juldz2,2.20,2.80,16.757
vsxc,juldz2,2.20,2.85,18.981
vsxc,juldz2,2.20,2.90,19.086
vsxc,juldz2,2.20,2.95,19.135
vsxc,juldz2,2.20,3.00,19.202
vsxc,juldz2,2.25,2.20,25.934
vsxc,juldz2,2.25,2.25,23.696
